BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;351231188000;57;49;0x0
0;0;351231720000;51;54;0x0
0;0;351233396000;31;33;0x0
0;0;351233968000;83;33;0x0
0;0;351234608000;126;30;0x0
0;0;351235148000;80;46;0x0
0;0;351237284000;57;28;0x0
0;0;351239860000;74;24;0x0
0;0;351242864000;34;24;0x0
0;0;351243472000;51;36;0x0
0;0;351244724000;61;37;0x0
0;0;351245852000;191;38;0x0
0;0;351247088000;97;30;0x0
0;0;351247656000;89;31;0x0
0;0;351248288000;207;62;0x0
0;0;351248988000;44;32;0x0
0;0;351249540000;122;49;0x0
0;0;351250896000;90;26;0x0
0;0;351253992000;104;28;0x0
0;0;351256048000;102;42;0x0
0;0;351258788000;43;26;0x0
0;0;351259692000;61;29;0x0
0;0;351260952000;84;31;0x0
0;0;351262396000;168;51;0x0
0;0;351263100000;105;30;0x0
0;0;351263708000;66;47;0x0
0;0;351265456000;45;23;0x0
0;0;351266148000;54;32;0x0
0;0;351267160000;19;29;0x0
0;0;351268800000;65;35;0x0
0;0;351269920000;5;30;0x0
0;0;351271364000;135;23;0x0
0;0;351276192000;75;50;0x0
0;0;351279272000;40;26;0x0
0;0;351282652000;80;27;0x0
0;0;351284504000;43;26;0x0
0;0;351289772000;91;51;0x0
0;0;351290424000;132;38;0x0
0;0;351291076000;131;48;0x0
0;0;351291812000;57;27;0x0
0;0;351292344000;70;58;0x0
0;0;351293952000;41;37;0x0
0;0;351294716000;97;29;0x0
0;0;351295764000;58;31;0x0
0;0;351296724000;57;53;0x0
0;0;351297848000;76;42;0x0
0;0;351298492000;40;20;0x0
0;0;351299444000;52;32;0x0
0;0;351300960000;136;39;0x0
0;0;351305536000;96;39;0x0
0;0;351307848000;152;53;0x0
0;0;351308988000;37;35;0x0
0;0;351312228000;4095;20;0x80
0;0;351315264000;92;33;0x0
0;0;351315888000;36;27;0x0
0;0;351317216000;66;41;0x0
0;0;351318756000;85;31;0x0
0;0;351320908000;85;42;0x0
0;0;351321540000;76;26;0x0
0;0;351325400000;40;29;0x0
0;0;351326628000;126;32;0x0
0;0;351329260000;149;53;0x0
0;0;351329988000;92;36;0x0
0;0;351330712000;56;23;0x0
0;0;351331384000;89;51;0x0
0;0;351334212000;85;44;0x0
0;0;351335672000;54;35;0x0
0;0;351339528000;82;37;0x0
0;0;351342956000;77;50;0x0
0;0;351345452000;77;35;0x0
0;0;351347992000;57;25;0x0
0;0;351349408000;71;30;0x0
0;0;351350916000;105;26;0x0
0;0;351352828000;37;40;0x0
0;0;351356392000;102;36;0x0
0;0;351359220000;90;23;0x0
0;0;351365676000;99;33;0x0
0;0;351366388000;80;26;0x0
0;0;351367760000;67;32;0x0
0;0;351370080000;77;30;0x0
0;0;351371808000;87;48;0x0
0;0;351373028000;72;34;0x0
0;0;351373832000;39;30;0x0
0;0;351376728000;27;23;0x0
0;0;351383860000;99;31;0x0
0;0;351387860000;96;44;0x0
0;0;351391628000;56;29;0x0
0;0;351401956000;73;28;0x0
0;0;351403320000;85;34;0x0
0;0;351404340000;56;35;0x0
0;0;351405320000;165;31;0x0
0;0;351405948000;122;64;0x0
0;0;351407004000;105;41;0x0
0;0;351407732000;94;30;0x0
0;0;351411576000;57;52;0x0
0;0;351413012000;80;31;0x0
0;0;351414196000;4;33;0x0
0;0;351416132000;73;49;0x0
0;0;351417836000;90;29;0x0
0;0;351419472000;70;30;0x0
0;0;351420036000;83;26;0x0
0;0;351421104000;119;54;0x0
0;0;351422140000;56;39;0x0
0;0;351424264000;99;37;0x0
0;0;351425428000;69;32;0x0
0;0;351427328000;100;40;0x0
0;0;351430180000;20;26;0x0
0;0;351432432000;130;36;0x0
0;0;351436364000;74;51;0x0
0;0;351437084000;111;47;0x0
0;0;351439268000;85;34;0x0
0;0;351440760000;101;43;0x0
0;0;351444560000;11;20;0x0
0;0;351446600000;66;36;0x0
0;0;351450108000;56;35;0x0
0;0;351450708000;138;30;0x0
0;0;351451368000;89;31;0x0
0;0;351454724000;22;31;0x0
0;0;351457540000;131;49;0x0
0;0;351460032000;55;23;0x0
0;0;351461236000;33;25;0x0
0;0;351463536000;23;25;0x0
0;0;351469300000;82;52;0x0
0;0;351469960000;55;26;0x0
0;0;351470616000;79;32;0x0
0;0;351472032000;68;28;0x0
0;0;351472732000;180;49;0x0
0;0;351477696000;52;32;0x0
0;0;351479160000;102;41;0x0
0;0;351481812000;49;29;0x0
0;0;351483044000;35;37;0x0
0;0;351483740000;43;40;0x0
0;0;351487544000;64;34;0x0
0;0;351490528000;36;28;0x0
0;0;351492632000;121;27;0x0
0;0;351493636000;116;52;0x0
0;0;351494236000;106;46;0x0
0;0;351494776000;136;56;0x0
0;0;351497600000;51;37;0x0
0;0;351499256000;76;30;0x0
0;0;351500952000;94;48;0x0
0;0;351502616000;40;23;0x0
0;0;351503832000;76;29;0x0
0;0;351506932000;22;22;0x0
0;0;351508284000;90;34;0x0
0;0;351509680000;126;56;0x0
0;0;351511340000;51;39;0x0
0;0;351511940000;51;31;0x0
0;0;351512588000;47;27;0x0
0;0;351513200000;134;33;0x0
0;0;351516384000;16;22;0x0
0;0;351517456000;104;37;0x0
0;0;351520612000;49;24;0x0
0;0;351527260000;76;30;0x0
0;0;351528780000;122;34;0x0
0;0;351529776000;49;26;0x0
0;0;351532252000;96;39;0x0
0;0;351540604000;155;49;0x0
0;0;351543456000;27;25;0x0
0;0;351545348000;43;25;0x0
0;0;351546164000;61;29;0x0
0;0;351550064000;31;27;0x0
0;0;351554940000;47;39;0x0
0;0;351555724000;109;24;0x0
0;0;351557884000;69;28;0x0
0;0;351559476000;190;57;0x0
0;0;351560712000;103;48;0x0
0;0;351561552000;84;50;0x0
0;0;351562784000;87;28;0x0
0;0;351563572000;47;29;0x0
0;0;351564212000;81;41;0x0
0;0;351565280000;80;30;0x0
0;0;351566516000;30;24;0x0
0;0;351567188000;97;38;0x0
0;0;351570464000;74;38;0x0
0;0;351572568000;122;26;0x0
0;0;351573796000;87;54;0x0
0;0;351576940000;128;49;0x0
0;0;351577836000;32;25;0x0
0;0;351578556000;29;27;0x0
0;0;351580708000;33;25;0x0
0;0;351581760000;31;27;0x0
0;0;351582388000;50;28;0x0
0;0;351583588000;44;40;0x0
0;0;351586192000;38;21;0x0
0;0;351588332000;77;28;0x0
0;0;351589028000;52;46;0x0
0;0;351591436000;37;27;0x0
0;0;351592052000;41;26;0x0
0;0;351592632000;44;24;0x0
0;0;351595184000;48;26;0x0
0;0;351596092000;55;29;0x0
0;0;351597500000;81;49;0x0
0;0;351601488000;22;26;0x0
0;0;351603560000;35;20;0x0
0;0;351605468000;42;31;0x0
0;0;351606284000;40;24;0x0
0;0;351610640000;69;28;0x0
0;0;351611256000;123;22;0x0
0;0;351614844000;66;25;0x0
0;0;351616784000;76;46;0x0
0;0;351618472000;42;28;0x0
0;0;351623172000;74;38;0x0
0;0;351623796000;56;23;0x0
0;0;351624984000;104;34;0x0
0;0;351625640000;52;30;0x0
0;0;351627240000;86;23;0x0
0;0;351628288000;79;28;0x0
0;0;351629432000;117;54;0x0
0;0;351631056000;23;25;0x0
0;0;351633076000;105;33;0x0
0;0;351634504000;46;29;0x0
0;0;351635224000;90;30;0x0
0;0;351637328000;130;54;0x0
0;0;351637860000;53;32;0x0
0;0;351639012000;77;45;0x0
0;0;351639548000;66;32;0x0
0;0;351640476000;71;26;0x0
0;0;351646892000;88;27;0x0
0;0;351648048000;82;27;0x0
0;0;351649304000;64;40;0x0
0;0;351650716000;44;43;0x0
0;0;351651572000;81;25;0x0
0;0;351656784000;46;28;0x0
0;0;351657696000;53;28;0x0
0;0;351665256000;40;37;0x0
0;0;351669328000;59;32;0x0
0;0;351670188000;99;45;0x0
0;0;351671064000;107;39;0x0
0;0;351676740000;121;28;0x0
0;0;351678744000;26;25;0x0
0;0;351679852000;65;32;0x0
0;0;351681268000;52;26;0x0
0;0;351684304000;114;46;0x0
0;0;351686580000;56;29;0x0
0;0;351687352000;66;34;0x0
0;0;351688344000;44;27;0x0
0;0;351689040000;125;37;0x0
0;0;351689788000;174;28;0x0
0;0;351691488000;75;47;0x0
0;0;351692776000;75;28;0x0
0;0;351694684000;125;37;0x0
0;0;351695632000;153;51;0x0
0;0;351696772000;115;25;0x0
0;0;351697576000;43;27;0x0
0;0;351699236000;120;39;0x0
0;0;351700472000;47;28;0x0
0;0;351701160000;62;34;0x0
0;0;351703300000;52;23;0x0
0;0;351704920000;115;30;0x0
0;0;351705476000;40;27;0x0
0;0;351706388000;36;27;0x0
0;0;351708376000;63;23;0x0
0;0;351708984000;92;31;0x0
0;0;351709888000;64;42;0x0
0;0;351712420000;78;38;0x0
0;0;351715224000;31;28;0x0
0;0;351716224000;48;26;0x0
0;0;351718860000;22;25;0x0
0;0;351719916000;53;20;0x0
0;0;351721216000;15;22;0x0
0;0;351722760000;32;30;0x0
0;0;351723744000;94;37;0x0
0;0;351724496000;57;26;0x0
0;0;351728696000;32;27;0x0
0;0;351730360000;145;30;0x0
0;0;351731660000;99;25;0x0
0;0;351732496000;48;33;0x0
0;0;351733232000;36;26;0x0
0;0;351734060000;51;28;0x0
0;0;351735252000;40;27;0x0
0;0;351736456000;58;32;0x0
0;0;351737492000;125;30;0x0
0;0;351738820000;100;31;0x0
0;0;351739416000;103;29;0x0
0;0;351740776000;72;20;0x0
0;0;351742252000;51;45;0x0
0;0;351743440000;46;30;0x0
0;0;351743968000;53;26;0x0
0;0;351744776000;117;34;0x0
0;0;351746052000;144;37;0x0
0;0;351746624000;147;24;0x0
0;0;351747160000;60;48;0x0
0;0;351748124000;158;30;0x0
0;0;351750732000;57;26;0x0
0;0;351751744000;47;31;0x0
0;0;351753876000;59;29;0x0
0;0;351754728000;90;35;0x0
0;0;351755452000;122;37;0x0
0;0;351756012000;155;53;0x0
0;0;351756860000;131;32;0x0
0;0;351757712000;88;56;0x0
0;0;351758500000;86;25;0x0
0;0;351760368000;25;34;0x0
0;0;351761492000;10;23;0x0
0;0;351762712000;125;43;0x0
0;0;351763456000;98;47;0x0
0;0;351764200000;176;39;0x0
0;0;351765676000;78;27;0x0
0;0;351766856000;68;18;0x0
0;0;351767808000;74;24;0x0
0;0;351768864000;61;23;0x0
0;0;351769784000;35;41;0x0
0;0;351770424000;63;31;0x0
0;0;351771772000;97;58;0x0
0;0;351772744000;25;23;0x0
0;0;351773784000;66;19;0x0
0;0;351774992000;51;30;0x0
0;0;351775804000;61;24;0x0
0;0;351776624000;56;34;0x0
0;0;351778148000;40;36;0x0
0;0;351779524000;59;44;0x0
0;0;351782556000;63;39;0x0
0;0;351783136000;88;42;0x0
0;0;351785304000;46;27;0x0
0;0;351786780000;138;56;0x0
0;0;351787364000;54;25;0x0
0;0;351790140000;46;35;0x0
0;0;351791928000;98;45;0x0
0;0;351793040000;125;27;0x0
0;0;351793624000;100;55;0x0
0;0;351794828000;76;39;0x0
0;0;351795540000;126;30;0x0
0;0;351796084000;152;41;0x0
0;0;351796928000;61;41;0x0
0;0;351799160000;37;28;0x0
0;0;351800048000;39;44;0x0
0;0;351800736000;29;23;0x0
0;0;351801716000;4;24;0x0
0;0;351803616000;56;31;0x0
0;0;351806496000;38;26;0x0
0;0;351807364000;128;27;0x0
0;0;351808096000;113;28;0x0
0;0;351810296000;40;26;0x0
0;0;351811160000;76;28;0x0
0;0;351811736000;147;31;0x0
0;0;351812920000;98;49;0x0
0;0;351813684000;58;48;0x0
0;0;351815648000;41;31;0x0
0;0;351817236000;32;35;0x0
0;0;351818204000;39;29;0x0
0;0;351818876000;27;22;0x0
0;0;351819896000;56;38;0x0
0;0;351820916000;54;40;0x0
0;0;351823004000;106;30;0x0
0;0;351823688000;59;28;0x0
0;0;351824944000;78;33;0x0
0;0;351825884000;59;31;0x0
0;0;351826500000;98;38;0x0
0;0;351827148000;44;29;0x0
0;0;351828732000;127;52;0x0
0;0;351829436000;73;25;0x0
0;0;351831668000;145;47;0x0
0;0;351832636000;42;27;0x0
0;0;351833300000;146;44;0x0
0;0;351833884000;31;26;0x0
0;0;351835784000;84;27;0x0
0;0;351836412000;32;26;0x0
0;0;351837120000;67;48;0x0
0;0;351838488000;94;28;0x0
0;0;351839024000;87;59;0x0
0;0;351840132000;90;28;0x0
0;0;351840740000;86;46;0x0
0;0;351841940000;103;45;0x0
0;0;351843516000;86;44;0x0
0;0;351844304000;88;26;0x0
0;0;351845016000;120;55;0x0
0;0;351847300000;65;43;0x0
0;0;351848060000;96;44;0x0
0;0;351848712000;99;28;0x0
0;0;351849536000;60;36;0x0
0;0;351850592000;128;33;0x0
0;0;351851140000;62;37;0x0
0;0;351853048000;62;30;0x0
0;0;351853868000;58;33;0x0
0;0;351854804000;93;46;0x0
0;0;351856712000;73;25;0x0
0;0;351859872000;94;30;0x0
0;0;351861604000;72;39;0x0
0;0;351862524000;48;23;0x0
0;0;351864104000;97;48;0x0
0;0;351865540000;45;26;0x0
0;0;351866500000;63;27;0x0
0;0;351868564000;46;24;0x0
0;0;351869760000;42;26;0x0
0;0;351870344000;75;27;0x0
0;0;351871388000;77;23;0x0
0;0;351873844000;141;48;0x0
0;0;351875036000;47;38;0x0
0;0;351876288000;91;46;0x0
0;0;351877196000;165;29;0x0
0;0;351878228000;38;26;0x0
0;0;351879508000;97;33;0x0
0;0;351880172000;28;23;0x0
0;0;351882692000;46;26;0x0
0;0;351883432000;77;33;0x0
0;0;351884208000;101;40;0x0
0;0;351884752000;96;37;0x0
0;0;351886536000;115;43;0x0
0;0;351887488000;33;25;0x0
0;0;351888888000;99;31;0x0
0;0;351889604000;102;31;0x0
0;0;351890332000;58;31;0x0
0;0;351891148000;83;48;0x0
0;0;351892896000;108;38;0x0
0;0;351893644000;100;34;0x0
0;0;351894180000;74;36;0x0
0;0;351895524000;23;37;0x0
0;0;351899460000;56;33;0x0
0;0;351900480000;42;28;0x0
0;0;351901616000;91;47;0x0
0;0;351902964000;46;31;0x0
0;0;351907116000;69;26;0x0
0;0;351909036000;34;24;0x0
0;0;351910772000;60;32;0x0
0;0;351911620000;100;40;0x0
0;0;351912280000;97;31;0x0
0;0;351913868000;62;31;0x0
0;0;351915456000;113;35;0x0
0;0;351916104000;27;26;0x0
0;0;351917264000;79;31;0x0
0;0;351919088000;52;29;0x0
0;0;351920208000;64;30;0x0
0;0;351921908000;58;32;0x0
0;0;351922608000;58;30;0x0
0;0;351923204000;72;27;0x0
0;0;351924560000;143;36;0x0
0;0;351925188000;122;51;0x0
0;0;351926100000;130;38;0x0
0;0;351928928000;56;23;0x0
0;0;351929796000;61;34;0x0
0;0;351930724000;71;42;0x0
0;0;351931368000;150;26;0x0
0;0;351932960000;69;35;0x0
0;0;351933992000;132;50;0x0
0;0;351934592000;122;27;0x0
0;0;351935124000;116;32;0x0
0;0;351937812000;63;35;0x0
0;0;351940392000;61;34;0x0
0;0;351942436000;15;23;0x0
0;0;351943720000;105;49;0x0
0;0;351945968000;21;25;0x0
0;0;351947120000;138;40;0x0
0;0;351948192000;108;36;0x0
0;0;351949220000;75;35;0x0
0;0;351950624000;62;23;0x0
0;0;351951556000;43;26;0x0
0;0;351955012000;85;41;0x0
0;0;351955544000;81;26;0x0
0;0;351956952000;93;28;0x0
0;0;351957484000;65;27;0x0
0;0;351958868000;111;37;0x0
0;0;351960520000;43;26;0x0
0;0;351962432000;81;64;0x0
0;0;351963448000;19;22;0x0
0;0;351964800000;56;25;0x0
0;0;351966308000;51;36;0x0
0;0;351968412000;106;38;0x0
0;0;351969596000;43;27;0x0
0;0;351970844000;44;27;0x0
0;0;351972244000;55;41;0x0
0;0;351973220000;129;47;0x0
0;0;351974756000;70;27;0x0
0;0;351976212000;41;27;0x0
0;0;351977556000;108;29;0x0
0;0;351978192000;85;55;0x0
0;0;351979192000;63;47;0x0
0;0;351979824000;160;40;0x0
0;0;351981096000;98;37;0x0
0;0;351981972000;36;27;0x0
0;0;351982768000;103;33;0x0
0;0;351983544000;156;59;0x0
0;0;351984092000;113;50;0x0
0;0;351984624000;147;46;0x0
0;0;351986116000;123;36;0x0
0;0;351986804000;96;35;0x0
0;0;351988964000;101;37;0x0
0;0;351989596000;33;26;0x0
0;0;351991280000;41;45;0x0
0;0;351991892000;53;33;0x0
0;0;351994192000;27;22;0x0
0;0;351995280000;89;30;0x0
0;0;351998468000;121;33;0x0
0;0;351999004000;115;34;0x0
0;0;351999880000;53;43;0x0
0;0;352000512000;80;39;0x0
0;0;352001304000;33;28;0x0
0;0;352002628000;70;24;0x0
0;0;352003156000;85;26;0x0
0;0;352004336000;107;34;0x0
0;0;352005680000;40;26;0x0
0;0;352006392000;66;51;0x0
0;0;352007432000;43;26;0x0
0;0;352008012000;155;40;0x0
0;0;352009068000;55;42;0x0
0;0;352009704000;97;47;0x0
0;0;352010376000;111;31;0x0
0;0;352011648000;119;42;0x0
0;0;352012540000;86;40;0x0
0;0;352013156000;93;56;0x0
0;0;352014848000;23;23;0x0
0;0;352015716000;155;54;0x0
0;0;352016656000;85;19;0x0
0;0;352018988000;138;53;0x0
0;0;352020124000;96;42;0x0
0;0;352021132000;112;42;0x0
0;0;352022728000;92;44;0x0
0;0;352026288000;83;49;0x0
0;0;352027632000;21;29;0x0
0;0;352031148000;35;36;0x0
0;0;352032480000;133;28;0x0
0;0;352034000000;41;28;0x0
0;0;352034976000;17;23;0x0
0;0;352035692000;65;37;0x0
0;0;352037448000;51;33;0x0
0;0;352038920000;49;36;0x0
0;0;352040636000;74;31;0x0
0;0;352042992000;70;23;0x0
0;0;352044204000;47;25;0x0
0;0;352046532000;53;31;0x0
0;0;352049396000;42;28;0x0
0;0;352053796000;81;28;0x0
0;0;352055076000;81;35;0x0
0;0;352055692000;112;37;0x0
0;0;352056864000;89;36;0x0
0;0;352058304000;56;42;0x0
0;0;352058908000;145;59;0x0
0;0;352059524000;46;30;0x0
0;0;352062664000;95;34;0x0
0;0;352063768000;39;26;0x0
0;0;352064720000;107;32;0x0
0;0;352065704000;56;31;0x0
0;0;352066796000;141;44;0x0
0;0;352067720000;59;36;0x0
0;0;352068888000;59;28;0x0
0;0;352070360000;99;43;0x0
0;0;352072484000;58;30;0x0
0;0;352073008000;66;39;0x0
0;0;352074076000;56;23;0x0
0;0;352076116000;83;38;0x0
0;0;352076908000;57;32;0x0
0;0;352077616000;105;48;0x0
0;0;352078144000;108;30;0x0
0;0;352078700000;42;31;0x0
0;0;352079452000;28;26;0x0
0;0;352083488000;97;29;0x0
0;0;352085696000;91;38;0x0
0;0;352086644000;55;30;0x0
0;0;352087680000;121;30;0x0
0;0;352088388000;73;36;0x0
0;0;352089668000;57;39;0x0
0;0;352092396000;120;40;0x0
0;0;352092980000;64;26;0x0
0;0;352096840000;39;25;0x0
0;0;352097760000;93;40;0x0
0;0;352098848000;81;26;0x0
0;0;352099728000;30;27;0x0
0;0;352102320000;103;53;0x0
0;0;352103200000;95;40;0x0
0;0;352104012000;197;24;0x0
0;0;352104620000;151;31;0x0
0;0;352105624000;75;43;0x0
0;0;352106328000;65;27;0x0
0;0;352106916000;59;30;0x0
0;0;352108672000;190;28;0x0
0;0;352109464000;89;40;0x0
0;0;352110024000;141;32;0x0
0;0;352110556000;187;35;0x0
0;0;352111108000;96;58;0x0
0;0;352111712000;87;37;0x0
0;0;352112364000;186;48;0x0
0;0;352112948000;65;25;0x0
0;0;352113932000;62;35;0x0
0;0;352114548000;73;18;0x0
0;0;352115992000;81;45;0x0
0;0;352117272000;85;35;0x0
0;0;352117816000;98;49;0x0
0;0;352119864000;88;33;0x0
0;0;352120856000;36;21;0x0
0;0;352122044000;68;38;0x0
0;0;352123744000;135;43;0x0
0;0;352125188000;72;30;0x0
0;0;352126560000;66;34;0x0
0;0;352127120000;57;27;0x0
0;0;352128256000;69;25;0x0
0;0;352129008000;65;31;0x0
0;0;352129608000;61;31;0x0
0;0;352130216000;131;42;0x0
0;0;352130928000;52;32;0x0
0;0;352131956000;43;25;0x0
0;0;352133004000;78;51;0x0
0;0;352134292000;48;32;0x0
0;0;352134848000;89;33;0x0
0;0;352135568000;35;27;0x0
0;0;352138960000;51;31;0x0
0;0;352139804000;157;40;0x0
0;0;352140348000;115;34;0x0
0;0;352141356000;103;41;0x0
0;0;352141892000;111;27;0x0
0;0;352143240000;114;42;0x0
0;0;352144128000;68;37;0x0
0;0;352145232000;61;23;0x0
0;0;352146496000;97;32;0x0
0;0;352147512000;117;29;0x0
0;0;352148088000;123;32;0x0
0;0;352149748000;48;29;0x0
0;0;352152292000;96;46;0x0
0;0;352155844000;94;52;0x0
0;0;352159372000;46;26;0x0
0;0;352160220000;43;25;0x0
0;0;352160888000;70;30;0x0
0;0;352163184000;44;28;0x0
0;0;352163932000;79;36;0x0
0;0;352164632000;144;55;0x0
0;0;352165200000;145;50;0x0
0;0;352166996000;86;57;0x0
0;0;352168688000;89;30;0x0
0;0;352170140000;172;36;0x0
0;0;352171352000;27;24;0x0
0;0;352174160000;57;23;0x0
0;0;352174788000;33;35;0x0
0;0;352176392000;29;24;0x0
0;0;352177204000;145;49;0x0
0;0;352178796000;19;28;0x0
0;0;352180292000;14;23;0x0
0;0;352181316000;54;23;0x0
0;0;352184072000;56;33;0x0
0;0;352184836000;39;25;0x0
0;0;352189188000;122;40;0x0
0;0;352189956000;78;24;0x0
0;0;352191212000;60;43;0x0
0;0;352191740000;106;40;0x0
0;0;352192824000;94;26;0x0
0;0;352193724000;90;33;0x0
0;0;352194316000;57;22;0x0
0;0;352195524000;65;34;0x0
0;0;352196112000;56;27;0x0
0;0;352196696000;51;37;0x0
0;0;352197260000;37;27;0x0
0;0;352198152000;76;46;0x0
0;0;352198792000;66;24;0x0
0;0;352199344000;62;40;0x0
0;0;352200448000;134;34;0x0
0;0;352201112000;81;24;0x0
0;0;352202000000;94;30;0x0
0;0;352202700000;97;40;0x0
0;0;352203268000;103;72;0x0
0;0;352203908000;119;37;0x0
0;0;352204496000;91;37;0x0
0;0;352205936000;38;26;0x0
0;0;352207220000;123;28;0x0
0;0;352208604000;58;47;0x0
0;0;352209300000;81;35;0x0
0;0;352213212000;56;33;0x0
0;0;352214488000;111;24;0x0
0;0;352217100000;44;28;0x0
0;0;352218448000;119;32;0x0
0;0;352220168000;32;24;0x0
0;0;352221032000;86;47;0x0
0;0;352222928000;34;25;0x0
0;0;352227436000;44;23;0x0
0;0;352228188000;62;27;0x0
0;0;352228748000;44;30;0x0
0;0;352229448000;59;30;0x0
0;0;352231396000;49;28;0x0
0;0;352235468000;103;40;0x0
0;0;352236072000;92;34;0x0
0;0;352239528000;113;36;0x0
0;0;352240400000;58;31;0x0
0;0;352241080000;59;30;0x0
0;0;352242376000;45;30;0x0
0;0;352243520000;93;25;0x0
0;0;352244988000;78;28;0x0
0;0;352246244000;23;25;0x0
0;0;352247104000;54;40;0x0
0;0;352249272000;78;34;0x0
0;0;352249848000;111;41;0x0
0;0;352250452000;128;36;0x0
0;0;352251372000;132;31;0x0
0;0;352252348000;55;31;0x0
0;0;352252892000;75;47;0x0
0;0;352253444000;126;28;0x0
0;0;352254196000;57;51;0x0
0;0;352254808000;40;34;0x0
0;0;352255356000;158;45;0x0
0;0;352256036000;196;34;0x0
0;0;352256628000;187;46;0x0
0;0;352257280000;132;49;0x0
0;0;352258220000;63;28;0x0
0;0;352260232000;38;23;0x0
0;0;352263040000;56;51;0x0
0;0;352263696000;88;35;0x0
0;0;352264284000;54;45;0x0
0;0;352265460000;65;47;0x0
0;0;352266080000;162;45;0x0
0;0;352267380000;79;44;0x0
0;0;352269888000;78;35;0x0
0;0;352270428000;64;23;0x0
0;0;352271816000;39;22;0x0
0;0;352273476000;15;22;0x0
0;0;352274632000;32;33;0x0
0;0;352275896000;109;25;0x0
0;0;352276812000;65;26;0x0
0;0;352277508000;41;27;0x0
0;0;352278120000;91;28;0x0
0;0;352278792000;82;49;0x0
0;0;352279616000;53;36;0x0
0;0;352280672000;42;29;0x0
0;0;352282128000;145;49;0x0
0;0;352282864000;121;29;0x0
0;0;352286000000;100;48;0x0
0;0;352289172000;22;25;0x0
0;0;352290996000;101;36;0x0
0;0;352292568000;101;23;0x0
0;0;352293580000;94;32;0x0
0;0;352294992000;82;29;0x0
0;0;352295856000;37;31;0x0
0;0;352297080000;59;37;0x0
0;0;352297720000;156;48;0x0
0;0;352298768000;47;24;0x0
0;0;352300152000;88;29;0x0
0;0;352301072000;149;52;0x0
0;0;352301692000;190;34;0x0
0;0;352302988000;66;39;0x0
0;0;352311092000;86;49;0x0
0;0;352313736000;109;46;0x0
0;0;352315108000;103;42;0x0
0;0;352316168000;99;39;0x0
0;0;352318308000;48;23;0x0
0;0;352319112000;82;44;0x0
0;0;352319792000;31;28;0x0
0;0;352320992000;113;36;0x0
0;0;352325944000;97;36;0x0
0;0;352326508000;28;33;0x0
0;0;352334208000;88;55;0x0
0;0;352334772000;72;30;0x0
0;0;352336108000;95;28;0x0
0;0;352338612000;129;28;0x0
0;0;352339520000;68;26;0x0
0;0;352341140000;73;26;0x0
0;0;352341860000;112;42;0x0
0;0;352342500000;110;45;0x0
0;0;352343856000;95;22;0x0
0;0;352344892000;122;22;0x0
0;0;352347248000;2;28;0x0
0;0;352352300000;77;26;0x0
0;0;352352924000;95;34;0x0
0;0;352355180000;98;39;0x0
0;0;352357532000;33;26;0x0
0;0;352360580000;127;43;0x0
0;0;352363948000;82;49;0x0
0;0;352364752000;60;30;0x0
0;0;352365676000;91;30;0x0
0;0;352366972000;107;55;0x0
0;0;352370656000;72;49;0x0
0;0;352376852000;31;25;0x0
0;0;352378968000;39;28;0x0
0;0;352379656000;99;36;0x0
0;0;352380700000;143;35;0x0
0;0;352382980000;65;33;0x0
0;0;352385428000;44;32;0x0
0;0;352387852000;31;25;0x0
0;0;352389368000;51;26;0x0
0;0;352391152000;70;26;0x0
0;0;352393884000;41;27;0x0
0;0;352398344000;89;40;0x0
0;0;352399032000;113;29;0x0
0;0;352400160000;123;25;0x0
0;0;352400888000;36;26;0x0
0;0;352403940000;137;35;0x0
0;0;352406032000;42;27;0x0
0;0;352406696000;38;31;0x0
0;0;352409576000;80;39;0x0
0;0;352410116000;56;43;0x0
0;0;352411116000;74;46;0x0
0;0;352412036000;64;52;0x0
0;0;352416732000;48;27;0x0
0;0;352417896000;47;32;0x0
0;0;352418944000;51;26;0x0
0;0;352419980000;59;48;0x0
0;0;352427200000;20;25;0x0
0;0;352428184000;69;28;0x0
0;0;352429004000;21;26;0x0
0;0;352431312000;70;28;0x0
0;0;352432060000;105;37;0x0
0;0;352432684000;54;34;0x0
0;0;352433284000;71;34;0x0
0;0;352433808000;68;36;0x0
0;0;352434384000;63;45;0x0
0;0;352435228000;42;27;0x0
0;0;352435796000;156;51;0x0
0;0;352436368000;188;43;0x0
0;0;352437904000;164;40;0x0
0;0;352438436000;87;30;0x0
0;0;352439048000;81;44;0x0
0;0;352439904000;100;52;0x0
0;0;352441456000;85;60;0x0
0;0;352443296000;89;34;0x0
0;0;352444932000;34;42;0x0
0;0;352446112000;82;30;0x0
0;0;352446704000;103;54;0x0
0;0;352447232000;188;22;0x0
0;0;352447848000;99;27;0x0
0;0;352449436000;127;27;0x0
0;0;352450012000;94;38;0x0
0;0;352450824000;59;28;0x0
0;0;352451512000;130;36;0x0
0;0;352452752000;70;43;0x0
0;0;352453956000;75;51;0x0
0;0;352455324000;100;32;0x0
0;0;352458144000;70;46;0x0
0;0;352458912000;71;27;0x0
0;0;352459608000;58;27;0x0
0;0;352464008000;153;55;0x0
0;0;352464740000;116;34;0x0
0;0;352465304000;102;26;0x0
0;0;352465972000;101;30;0x0
0;0;352467540000;74;22;0x0
0;0;352468852000;18;23;0x0
0;0;352471544000;42;28;0x0
0;0;352472396000;46;21;0x0
